,Education,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Promos_Total,Age,Dependants,Has_minor,Partner,House_members,Income_per_members,Total_spent
1928,Postgraduate,61798.0,0,0,1 Mes,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0,0,Meia-idade,0,0,1,2,30899.0,463
1929,Postgraduate,76842.0,0,0,2 Meses,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0,0,Idosos,0,0,0,1,76842.0,1130
1930,Graduate,29478.0,1,0,2 Meses,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0,0,Adultos,1,1,1,3,9826.0,20
1931,Graduate,46998.0,0,1,2 Meses,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,0,1,Idosos,1,1,1,3,15666.0,377
1932,Graduate,96843.0,0,0,2 Meses,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,1,1,Adultos,0,0,1,2,48421.5,1544
1933,Postgraduate,56551.0,1,1,2 Meses,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0,0,Idosos,2,1,0,3,18850.333333333332,138
1934,Postgraduate,70053.0,0,1,2 Meses,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0,0,Meia-idade,1,1,0,2,35026.5,1012
1935,Postgraduate,71670.0,0,0,1 Mes,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,1,3,Meia-idade,0,0,0,1,71670.0,1766
1936,Graduate,44359.0,1,1,1 Mes,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,0,0,Adultos,2,1,0,3,14786.333333333334,45
1937,Graduate,40887.0,1,1,2 Meses,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,1,0,Idosos,2,1,1,4,10221.75,161
1938,Graduate,48877.0,0,1,1 Mes,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0,0,Meia-idade,1,1,0,2,24438.5,144
1939,Graduate,74485.0,0,0,2 Meses,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0,0,Idosos,0,0,1,2,37242.5,1734
1940,Graduate,64474.0,0,1,2 Meses,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,0,Meia-idade,1,1,1,3,21491.333333333332,823
1941,Graduate,77226.0,0,1,1 Mes,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0,0,Meia-idade,1,1,1,3,25742.0,1138
1942,Graduate,72643.0,0,0,2 Meses,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,1,1,Idosos,0,0,0,1,72643.0,1429
1943,Postgraduate,85738.0,0,0,2 Meses,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,0,2,Adultos,0,0,1,2,42869.0,1371
1944,Graduate,55686.0,0,1,1 Mes,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,0,1,Meia-idade,1,1,0,2,27843.0,982
1945,Graduate,39062.0,1,0,1 Mes,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,0,1,Adultos,1,1,1,3,13020.666666666666,44
1946,Graduate,34600.0,1,1,1 Mes,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,0,Meia-idade,2,1,1,4,8650.0,318
1947,Graduate,40794.0,0,1,1 Mes,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,0,0,Meia-idade,1,1,0,2,20397.0,434
1948,Undergraduate,54690.0,1,1,3 Meses,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,0,Meia-idade,2,1,0,3,18230.0,198
1949,Graduate,4428.0,0,1,1 Mes,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,0,0,Meia-idade,1,1,0,2,2214.0,359
1950,Undergraduate,32632.0,0,0,2 Meses,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,0,Meia-idade,0,0,0,1,32632.0,576
1951,Postgraduate,38236.0,1,1,1 Mes,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,0,0,Meia-idade,2,1,1,4,9559.0,88
1952,Graduate,36781.0,1,0,1 Mes,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,1,0,Adultos,1,1,0,2,18390.5,63
1953,Postgraduate,31385.0,1,0,2 Meses,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,1,1,Adultos,1,1,1,3,10461.666666666666,27
1954,Graduate,24570.0,1,0,> 3 Meses,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,0,0,Adultos,1,1,0,2,12285.0,193
1955,Postgraduate,25509.0,1,0,1 Mes,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,0,Meia-idade,1,1,0,2,12754.5,101
1956,Graduate,94642.0,0,0,2 Meses,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,0,2,Idosos,0,0,0,1,94642.0,2211
1957,Postgraduate,58646.0,0,1,1 Mes,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,0,Meia-idade,1,1,0,2,29323.0,140
1958,Graduate,53201.0,1,1,2 Meses,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,0,0,Meia-idade,2,1,1,4,13300.25,415
1959,Graduate,21994.0,0,1,1 Mes,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,0,Idosos,1,1,1,3,7331.333333333333,22
1960,Graduate,57113.0,1,1,2 Meses,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,0,0,Adultos,2,1,0,3,19037.666666666668,263
1961,Graduate,51373.0,0,0,2 Meses,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,0,0,Adultos,0,0,0,1,51373.0,393
1962,Graduate,23477.0,1,0,2 Meses,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,0,0,Adultos,1,1,0,2,11738.5,147
1963,Graduate,58116.0,0,1,2 Meses,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,0,Idosos,1,1,0,2,29058.0,443
1964,Postgraduate,72968.0,0,0,1 Mes,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,1,1,Meia-idade,0,0,0,1,72968.0,1958
1965,Postgraduate,39791.0,0,1,3 Meses,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0,0,Meia-idade,1,1,0,2,19895.5,174
1966,Postgraduate,91712.0,0,0,2 Meses,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,1,1,Idosos,0,0,1,2,45856.0,2217
1967,Graduate,94472.0,0,1,3 Meses,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,0,2,Idosos,1,1,1,3,31490.666666666668,1691
1968,Graduate,13672.0,1,1,3 Meses,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0,0,Idosos,2,1,1,4,3418.0,25
1969,Undergraduate,96547.0,0,0,1 Mes,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,1,3,Adultos,0,0,0,1,96547.0,809
1970,Graduate,79205.0,0,0,3 Meses,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,1,1,Meia-idade,0,0,0,1,79205.0,895
1971,Postgraduate,56559.0,0,1,2 Meses,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,0,0,Meia-idade,1,1,1,3,18853.0,484
1972,Postgraduate,32644.0,1,0,2 Meses,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,0,1,Meia-idade,1,1,0,2,16322.0,413
1973,Undergraduate,67506.0,0,1,3 Meses,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,0,0,Adultos,1,1,1,3,22502.0,331
1974,Graduate,24206.0,1,0,3 Meses,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0,0,Meia-idade,1,1,1,3,8068.666666666667,25
1975,Postgraduate,28420.0,1,0,2 Meses,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,0,Meia-idade,1,1,0,2,14210.0,13
1976,Graduate,22979.0,1,0,1 Mes,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,1,0,Meia-idade,1,1,0,2,11489.5,115
1977,Graduate,33279.0,0,0,1 Mes,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,Meia-idade,0,0,1,2,16639.5,16
1978,Postgraduate,46423.0,1,1,1 Mes,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,0,Meia-idade,2,1,1,4,11605.75,92
1979,Graduate,30368.0,0,1,> 3 Meses,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,0,0,Adultos,1,1,0,2,15184.0,52
1980,Graduate,63684.0,0,1,3 Meses,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,0,Meia-idade,1,1,0,2,31842.0,1464
1981,Graduate,41638.0,0,1,3 Meses,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,0,1,Meia-idade,1,1,0,2,20819.0,441
1982,Postgraduate,68805.0,0,1,3 Meses,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,0,0,Idosos,1,1,0,2,34402.5,283
1983,Postgraduate,65814.0,0,1,3 Meses,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0,0,Meia-idade,1,1,1,3,21938.0,747
1984,Graduate,71964.0,0,0,3 Meses,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,0,0,Idosos,0,0,0,1,71964.0,1870
1985,Graduate,39146.0,1,0,1 Mes,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,0,0,Adultos,1,1,1,3,13048.666666666666,165
1986,Graduate,96876.0,0,0,3 Meses,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,1,3,Adultos,0,0,1,2,48438.0,1941
1987,Undergraduate,34445.0,0,0,> 3 Meses,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,0,0,Adultos,0,0,0,1,34445.0,839
1988,Graduate,68281.0,0,0,2 Meses,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,1,0,Idosos,0,0,1,2,34140.5,1655
1989,Undergraduate,37284.0,1,1,2 Meses,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0,0,Meia-idade,2,1,0,3,12428.0,23
1990,Graduate,36790.0,0,0,1 Mes,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,1,0,Adultos,0,0,0,1,36790.0,66
1991,Graduate,27943.0,1,1,3 Meses,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,0,0,Meia-idade,2,1,1,4,6985.75,37
1992,Graduate,22263.0,1,1,2 Meses,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,0,0,Idosos,2,1,0,3,7421.0,21
1993,Graduate,30261.0,1,2,3 Meses,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,0,0,Meia-idade,3,1,1,5,6052.2,22
1994,Graduate,28587.0,1,0,2 Meses,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,0,0,Adultos,1,1,1,3,9529.0,78
1995,Postgraduate,43815.0,1,0,2 Meses,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,0,0,Adultos,1,1,0,2,21907.5,79
1996,Graduate,48195.0,1,1,2 Meses,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,0,0,Idosos,2,1,0,3,16065.0,265
1997,Postgraduate,77027.0,0,1,1 Mes,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,0,0,Idosos,1,1,0,2,38513.5,1175
1998,Postgraduate,71322.0,0,1,2 Meses,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,0,0,Meia-idade,1,1,0,2,35661.0,1305
1999,Postgraduate,32765.0,1,0,2 Meses,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,0,0,Adultos,1,1,0,2,16382.5,46
2000,Graduate,29672.0,1,1,1 Mes,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,0,Meia-idade,2,1,1,4,7418.0,25
2001,Graduate,23272.0,0,0,1 Mes,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,0,0,Idosos,0,0,0,1,23272.0,46
2002,Postgraduate,49912.0,0,1,1 Mes,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,1,Idosos,1,1,1,3,16637.333333333332,874
2003,Undergraduate,7500.0,1,0,> 3 Meses,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,0,0,Adultos,1,1,1,3,2500.0,100
2004,Postgraduate,68117.0,0,1,3 Meses,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,1,1,Idosos,1,1,0,2,34058.5,930
2005,Graduate,67225.0,0,1,1 Mes,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,0,0,Idosos,1,1,0,2,33612.5,868
2006,Graduate,17649.0,1,0,3 Meses,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,0,0,Adultos,1,1,0,2,8824.5,45
2007,Graduate,55914.0,0,1,2 Meses,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0,0,Meia-idade,1,1,1,3,18638.0,1260
2008,Graduate,40059.0,1,0,3 Meses,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,0,1,Adultos,1,1,0,2,20029.5,414
2009,Graduate,60905.0,0,1,1 Mes,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,0,0,Idosos,1,1,1,3,20301.666666666668,392
2010,Graduate,75330.0,1,1,> 3 Meses,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,0,0,Adultos,2,1,0,3,25110.0,1109
2011,Graduate,60689.0,0,1,1 Mes,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,0,0,Idosos,1,1,1,3,20229.666666666668,639
2012,Graduate,38680.0,1,0,> 3 Meses,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,0,0,Adultos,1,1,0,2,19340.0,79
2013,Graduate,61416.0,0,0,1 Mes,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,0,1,Adultos,0,0,1,2,30708.0,1665
2014,Graduate,49767.0,0,0,> 3 Meses,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,0,0,Adultos,0,0,1,2,24883.5,692
2015,Graduate,83273.0,1,2,> 3 Meses,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,0,0,Meia-idade,3,1,1,5,16654.6,1392
2016,Graduate,29009.0,1,0,1 Mes,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,0,0,Adultos,1,1,0,2,14504.5,44
2017,Postgraduate,45057.0,1,0,3 Meses,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0,0,Adultos,1,1,0,2,22528.5,50
2018,Graduate,37150.0,1,0,3 Meses,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,0,0,Meia-idade,1,1,0,2,18575.0,467
2019,Graduate,43020.0,1,0,3 Meses,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,0,0,Meia-idade,1,1,1,3,14340.0,223
2020,Graduate,53154.0,0,1,2 Meses,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,0,0,Idosos,1,1,0,2,26577.0,158
2021,Graduate,65308.0,0,0,2 Meses,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,0,2,Meia-idade,0,0,0,1,65308.0,1211
2022,Graduate,76467.0,1,0,2 Meses,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,1,0,Meia-idade,1,1,1,3,25489.0,1575
2023,Undergraduate,81044.0,0,0,1 Mes,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,0,0,Idosos,0,0,0,1,81044.0,1208
2024,Graduate,32871.0,1,1,1 Mes,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,0,0,Idosos,2,1,0,3,10957.0,43
2025,Graduate,55801.0,1,1,2 Meses,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,0,1,Meia-idade,2,1,1,4,13950.25,527
2026,Graduate,76320.0,0,1,2 Meses,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,0,0,Idosos,1,1,0,2,38160.0,932
2027,Postgraduate,36927.0,1,1,2 Meses,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,0,0,Idosos,2,1,1,4,9231.75,71
2028,Graduate,48794.0,1,1,> 3 Meses,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,0,0,Idosos,2,1,1,4,12198.5,54
2029,Graduate,23478.0,0,0,2 Meses,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,0,0,Meia-idade,0,0,1,2,11739.0,129
2030,Graduate,71128.0,1,0,3 Meses,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,0,0,Meia-idade,1,1,0,2,35564.0,1615
2031,Postgraduate,70179.0,0,1,1 Mes,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,0,Adultos,1,1,0,2,35089.5,1034
2032,Graduate,59462.0,0,1,1 Mes,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,0,0,Idosos,1,1,0,2,29731.0,1088
2033,Graduate,38361.0,1,0,3 Meses,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,0,Meia-idade,1,1,1,3,12787.0,137
2034,Postgraduate,70038.0,0,0,2 Meses,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,0,Adultos,0,0,1,2,35019.0,1244
2035,Graduate,42554.0,1,1,> 3 Meses,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,0,0,Adultos,2,1,1,4,10638.5,41
2036,Graduate,67445.0,0,1,3 Meses,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,0,Meia-idade,1,1,0,2,33722.5,1174
2037,Graduate,67046.0,0,1,> 3 Meses,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,0,0,Idosos,1,1,0,2,33523.0,993
2038,Graduate,42192.0,0,0,2 Meses,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,0,0,Idosos,0,0,0,1,42192.0,100
2039,Postgraduate,77610.0,0,1,3 Meses,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,0,0,Idosos,1,1,0,2,38805.0,1680
2040,Graduate,31761.0,1,0,> 3 Meses,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,0,0,Adultos,1,1,0,2,15880.5,98
2041,Graduate,34350.0,1,0,3 Meses,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,0,0,Adultos,1,1,1,3,11450.0,48
2042,Graduate,54591.0,0,1,3 Meses,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,0,0,Idosos,1,1,1,3,18197.0,519
2043,Graduate,71866.0,0,1,3 Meses,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,0,0,Idosos,1,1,0,2,35933.0,715
2044,Graduate,25293.0,1,0,2 Meses,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,0,Meia-idade,1,1,0,2,12646.5,37
2045,Postgraduate,42000.0,0,0,1 Mes,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,1,0,Adultos,0,0,1,2,21000.0,653
2046,Graduate,69520.0,0,0,> 3 Meses,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,0,0,Adultos,0,0,0,1,69520.0,1455
2047,Graduate,64713.0,1,0,1 Mes,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,0,1,0,Meia-idade,1,1,0,2,32356.5,602
2048,Postgraduate,27889.0,1,0,2 Meses,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,0,0,Adultos,1,1,0,2,13944.5,26
2049,Undergraduate,22123.0,0,0,3 Meses,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,0,0,Idosos,0,0,0,1,22123.0,102
2050,Graduate,27803.0,1,0,2 Meses,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,0,0,Meia-idade,1,1,0,2,13901.5,176
2051,Graduate,51651.0,0,1,2 Meses,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,0,0,Idosos,1,1,0,2,25825.5,433
2052,Graduate,68487.0,0,0,2 Meses,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,0,Adultos,0,0,0,1,68487.0,1366
2053,Graduate,56796.0,0,1,1 Mes,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,0,0,Meia-idade,1,1,0,2,28398.0,1001
2054,Undergraduate,87000.0,0,0,3 Meses,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,0,0,Adultos,0,0,0,1,87000.0,961
2055,Graduate,79823.0,0,1,1 Mes,835,73,380,114,73,43,1,6,9,7,2,0,1,0,0,0,0,0,1,Idosos,1,1,0,2,39911.5,1518
2056,Graduate,30828.0,1,0,1 Mes,16,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0,0,0,Adultos,1,1,1,3,10276.0,56
2057,Postgraduate,34109.0,0,1,2 Meses,9,1,5,2,1,4,1,0,0,3,4,0,0,0,0,0,0,0,0,Meia-idade,1,1,0,2,17054.5,22
2058,Postgraduate,53367.0,1,1,1 Mes,229,7,140,10,3,11,7,5,1,8,7,0,0,0,0,0,0,1,0,Meia-idade,2,1,0,3,17789.0,400
2059,Undergraduate,22390.0,0,0,2 Meses,0,1,4,15,1,5,1,1,0,2,7,0,0,0,0,0,0,0,0,Meia-idade,0,0,1,2,11195.0,26
2060,Graduate,71322.0,0,1,2 Meses,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,0,0,Adultos,1,1,1,3,23774.0,350
2061,Graduate,79244.0,0,0,2 Meses,471,102,125,212,61,245,1,4,10,7,1,0,0,1,1,0,0,1,2,Adultos,0,0,0,1,79244.0,1216
2062,Postgraduate,49912.0,0,1,1 Mes,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,1,Idosos,1,1,1,3,16637.333333333332,874
2063,Postgraduate,48699.0,1,1,3 Meses,26,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0,0,0,Idosos,2,1,0,3,16233.0,40
2064,Graduate,80144.0,0,0,2 Meses,240,132,445,250,192,108,1,3,7,8,1,0,0,0,0,0,0,0,0,Meia-idade,0,0,1,2,40072.0,1367
2065,Graduate,54252.0,1,1,1 Mes,178,4,26,8,4,44,5,4,1,5,6,0,0,0,0,0,0,0,0,Idosos,2,1,1,4,13563.0,264
2066,Postgraduate,81929.0,1,0,2 Meses,1486,55,278,49,0,185,2,4,4,10,6,1,0,1,0,0,0,1,2,Adultos,1,1,0,2,40964.5,2053
2067,Graduate,76068.0,0,1,3 Meses,1115,12,128,33,12,76,1,2,3,4,6,0,1,0,0,1,0,0,2,Meia-idade,1,1,0,2,38034.0,1376
2068,Postgraduate,53204.0,1,1,2 Meses,29,0,8,2,0,6,1,1,0,3,4,0,0,0,0,0,0,0,0,Adultos,2,1,0,3,17734.666666666668,45
2069,Postgraduate,67911.0,0,1,3 Meses,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0,0,Idosos,1,1,1,3,22637.0,976
2070,Undergraduate,14796.0,1,0,1 Mes,13,3,8,7,4,16,2,1,0,3,9,0,0,0,0,0,0,1,0,Adultos,1,1,0,2,7398.0,51
2071,Postgraduate,78128.0,0,1,3 Meses,934,24,230,16,24,36,2,8,4,6,3,0,1,1,0,0,0,0,2,Meia-idade,1,1,0,2,39064.0,1264
2072,Undergraduate,14188.0,0,0,2 Meses,2,7,11,16,12,27,1,2,0,4,6,0,0,0,0,0,0,0,0,Meia-idade,0,0,0,1,14188.0,75
2073,Undergraduate,20425.0,1,0,1 Mes,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,0,Adultos,1,1,0,2,10212.5,57
2074,Postgraduate,58646.0,0,1,1 Mes,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,0,Meia-idade,1,1,0,2,29323.0,140
2075,Graduate,72967.0,0,1,1 Mes,158,35,179,0,0,125,2,7,2,8,5,1,0,0,0,0,0,1,1,Meia-idade,1,1,0,2,36483.5,497
2076,Postgraduate,48150.0,0,1,1 Mes,173,2,39,3,2,47,3,5,1,4,7,0,0,0,0,0,0,0,0,Idosos,1,1,0,2,24075.0,266
2077,Graduate,82332.0,0,0,3 Meses,830,59,968,51,79,19,1,5,3,12,2,0,0,1,0,0,0,1,1,Idosos,0,0,1,2,41166.0,2006
2078,Graduate,58275.0,1,1,2 Meses,189,10,253,56,43,64,6,8,2,7,7,0,0,0,0,0,0,0,0,Idosos,2,1,0,3,19425.0,615
2079,Postgraduate,44953.0,0,0,2 Meses,728,17,133,11,8,124,1,7,3,13,6,1,0,0,0,0,0,0,1,Adultos,0,0,1,2,22476.5,1021
2080,Graduate,34587.0,1,1,3 Meses,7,2,9,2,0,2,2,1,0,3,4,0,0,0,0,0,0,0,0,Idosos,2,1,1,4,8646.75,22
2081,Postgraduate,43018.0,0,1,2 Meses,35,4,17,7,6,64,1,2,2,2,5,0,0,0,0,0,0,0,0,Meia-idade,1,1,1,3,14339.333333333334,133
2082,Postgraduate,45736.0,0,1,> 3 Meses,188,3,180,20,3,43,5,7,1,6,7,0,0,0,0,0,0,0,0,Idosos,1,1,0,2,22868.0,437
2083,Postgraduate,66476.0,0,1,3 Meses,742,28,152,25,9,57,2,6,8,10,4,0,0,0,0,0,0,0,0,Meia-idade,1,1,1,3,22158.666666666668,1013
2084,Undergraduate,27733.0,1,0,1 Mes,0,7,5,26,2,17,2,2,0,3,7,0,0,0,0,0,0,0,0,Adultos,1,1,0,2,13866.5,57
2085,Postgraduate,69805.0,0,1,2 Meses,750,71,174,13,10,20,2,6,8,11,2,0,0,0,0,0,0,0,0,Idosos,1,1,1,3,23268.333333333332,1038
2086,Postgraduate,72217.0,0,0,> 3 Meses,816,42,450,55,56,154,1,3,10,8,2,0,0,0,0,0,0,0,0,Meia-idade,0,0,1,2,36108.5,1573
2087,Graduate,25818.0,1,0,2 Meses,5,2,8,2,2,9,1,0,1,2,7,0,0,0,0,0,0,0,0,Meia-idade,1,1,0,2,12909.0,28
2088,Postgraduate,37509.0,1,0,1 Mes,37,5,56,12,8,5,2,3,0,4,7,0,0,0,0,0,0,0,0,Adultos,1,1,1,3,12503.0,123
2089,Undergraduate,25176.0,1,1,3 Meses,4,0,4,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,0,Adultos,2,1,1,4,6294.0,13
2090,Graduate,43586.0,0,1,1 Mes,99,2,11,4,0,16,3,3,0,4,8,0,0,0,0,0,0,0,0,Adultos,1,1,0,2,21793.0,132
2091,Undergraduate,53230.0,0,1,3 Meses,176,72,98,136,21,229,4,5,2,12,5,0,0,0,0,0,0,0,0,Idosos,1,1,0,2,26615.0,732
2092,Graduate,50116.0,1,1,3 Meses,54,0,10,0,0,2,2,1,0,4,5,0,1,0,0,0,0,0,1,Idosos,2,1,1,4,12529.0,66
